ID,Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Evidencia,Link,Foto de Evidencia,Soporte Publicitario,Formato de Anuncio,Anunciante(s),Campaña,Industria,Gerente,BUM,Dirección,Categoria,Medicion
17698,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_38,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_38,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_38,Panel de Pasillo,Digital,AT&T,XIAOMI,Telecomunicaciones,Alejandra Quevedo,Claudio,Alejandro Leal,Pagado,Antiguo
17699,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f9d7b01-488e-4757-80c1-5f474423c11e%5D%2Fanuncio_foto_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f9d7b01-488e-4757-80c1-5f474423c11e%5D%2Fanuncio_foto_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f9d7b01-488e-4757-80c1-5f474423c11e%5D%2Fanuncio_foto_6,Panel de Pasillo,Digital,AT&T,BRANDING,Telecomunicaciones,Alejandra Quevedo,Claudio,Alejandro Leal,Pagado,Antiguo
17898,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_5,Antetecho,Digital,HOMIE,BRANDING,"Cementos, Construcción e Inmobiliaria",Adriana Balbuena,Claudio,Alejandro Leal,Pagado,Antiguo
17921,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_5,Muro Publicitario,Digital,HYUNDAI,SMARTSENSE,Automotriz,Sin Asignar,Sin Asignar,Sin Asignar,Pagado,Antiguo
17928,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_7,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_7,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_7,Muro Publicitario,Digital,IZZI,BRANDING,Telecomunicaciones,Isabel Guerra Ramirez,Christian,Alejandro Leal,Pagado,Antiguo
17929,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_40,Muro Publicitario,Digital,IZZI,BRANDING,Telecomunicaciones,Isabel Guerra Ramirez,Christian,Alejandro Leal,Pagado,Antiguo
18069,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_45,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_45,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_45,Antetecho,Digital,NATURE'S HEART,BRANDING,Alimentos y Bebidas,Miriam,Aponte,Roberto Caballero,Pagado,Antiguo
18097,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_37,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_37,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_37,Antetecho,Digital,OMEGA PRO,BRANDING,"Computadoras, Sistemas, Software y Ventas por Internet",Sin Asignar,Sin Asignar,Sin Asignar,Pagado,Antiguo
18394,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_21,Antetecho,Digital,TICKETMASTER,SLAVA'S SNOW SHOW,Eventos y Expos,Andrea Salinas,Claudio,Alejandro Leal,Pagado,Antiguo
18395,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_32,Antetecho,Digital,TICKETMASTER,ALADDIN,Eventos y Expos,Andrea Salinas,Claudio,Alejandro Leal,Pagado,Antiguo
18396,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae33582ff-78f1-4607-8a7b-57a819d34bba%5D%2Fanuncio_foto_34,Antetecho,Digital,TICKETMASTER,ALADDIN,Eventos y Expos,Andrea Salinas,Claudio,Alejandro Leal,Pagado,Antiguo
18473,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A02dc5011-7a7b-48e0-88cd-0b774984bede%5D%2Fanuncio_foto_29,Muro Publicitario,Digital,TRIBAL,#UNETEALATRIBU,"Bancos, Financieros, Seguros, Credito y Empeño",Alejandra Quevedo,Claudio,Alejandro Leal,Pagado,Antiguo
18494,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afa60d468-bc9c-48f9-aff8-cb79d3cc9179%5D%2Fanuncio_foto_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afa60d468-bc9c-48f9-aff8-cb79d3cc9179%5D%2Fanuncio_foto_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afa60d468-bc9c-48f9-aff8-cb79d3cc9179%5D%2Fanuncio_foto_20,Muro Publicitario,Digital,VISA,BRANDING,"Bancos, Financieros, Seguros, Credito y Empeño",Sandro Tafoya,Aponte,Roberto Caballero,Pagado,Antiguo
18495,2022,CDMX,04-abr-22,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afa60d468-bc9c-48f9-aff8-cb79d3cc9179%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afa60d468-bc9c-48f9-aff8-cb79d3cc9179%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Abr+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afa60d468-bc9c-48f9-aff8-cb79d3cc9179%5D%2Fanuncio_foto_27,Muro Publicitario,Digital,VISA,BRANDING,"Bancos, Financieros, Seguros, Credito y Empeño",Sandro Tafoya,Aponte,Roberto Caballero,Pagado,Antiguo
19607,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae4fd2f99-c423-4b42-a748-d98a21c5f5d3%5D%2Fanuncio_foto_32,,,Muro Publicitario,Digital,AEROMEXICO,Branding,Turismo,Intercambio,Intercambio,Intercambio,Pagado,Antiguo
19626,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9e66a9a3-6b10-442e-91ac-41dfcb2c2c8f%5D%2Fanuncio_foto_5,,,Panel de pasillo,Digital,AMERICAN EXPRESS,Branding,"Bancos, Financieros, Seguros, Credito y Empeño",Erilú Hernández,Erilú,Roberto Caballero,Pagado,Antiguo
19627,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9e66a9a3-6b10-442e-91ac-41dfcb2c2c8f%5D%2Fanuncio_foto_6,,,Panel de pasillo,Digital,AMERICAN EXPRESS,Branding,"Bancos, Financieros, Seguros, Credito y Empeño",Erilú Hernández,Erilú,Roberto Caballero,Pagado,Antiguo
19628,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9e66a9a3-6b10-442e-91ac-41dfcb2c2c8f%5D%2Fanuncio_foto_7,,,Panel de pasillo,Digital,AMERICAN EXPRESS,Branding,"Bancos, Financieros, Seguros, Credito y Empeño",Erilú Hernández,Erilú,Roberto Caballero,Pagado,Antiguo
19629,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae4fd2f99-c423-4b42-a748-d98a21c5f5d3%5D%2Fanuncio_foto_39,,,Muro Publicitario,Digital,AMERICAN EXPRESS,Branding,"Bancos, Financieros, Seguros, Credito y Empeño",Erilú Hernández,Erilú,Roberto Caballero,Pagado,Antiguo
19678,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A7c93d558-9b6b-496b-86ec-0278eee56790%5D%2Fanuncio_foto_15,,,Muro Publicitario,Digital,AT&T,Gánate un viaje a Qatar,Telecomunicaciones,Alejandra Quevedo,Claudio,Alejandro Leal,Pagado,Antiguo
19688,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A7c93d558-9b6b-496b-86ec-0278eee56790%5D%2Fanuncio_foto_41,,,Muro Publicitario,Digital,BANCOMER,Te vas a Cataaaar,"Bancos, Financieros, Seguros, Credito y Empeño",ASIGNAR,ASIGNAR,ASIGNAR,Pagado,Antiguo
19736,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_38,,,Panel de pasillo,Digital,BREITLING,Branding,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",Erilú Hernández,Erilú,Roberto Caballero,Pagado,Antiguo
19817,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_12,,,Muro Publicitario,Digital,CLARA,Branding,"Bancos, Financieros, Seguros, Credito y Empeño",Adriana Balbuena,Claudio,Alejandro Leal,Pagado,Antiguo
19916,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_10,,,Muro Publicitario,Digital,EXPEDIA TRAVEL,Branding,Turismo,Miriam,Aponte,Roberto Caballero,Pagado,Antiguo
19917,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae4fd2f99-c423-4b42-a748-d98a21c5f5d3%5D%2Fanuncio_foto_33,,,Muro Publicitario,Digital,EXPEDIA TRAVEL,Branding,Turismo,Miriam,Aponte,Roberto Caballero,Pagado,Antiguo
19942,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_19,,,Muro Publicitario,Digital,GMC,Nueva GMC Terrain,Automotriz,Christian,Christian,Alejandro Leal,Pagado,Antiguo
19943,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9e66a9a3-6b10-442e-91ac-41dfcb2c2c8f%5D%2Fanuncio_foto_8,,,Panel de pasillo,Digital,GMC,Nueva GMC Terrain,Automotriz,Christian,Christian,Alejandro Leal,Pagado,Antiguo
20036,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_44,,,Muro Publicitario,Digital,HOLCIM,Branding,#N/A,ASIGNAR,ASIGNAR,ASIGNAR,Pagado,Antiguo
20037,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_46,,,Panel de pasillo,Digital,HOLCIM,Branding,#N/A,ASIGNAR,ASIGNAR,ASIGNAR,Pagado,Antiguo
20053,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_41,,,Panel de pasillo,Digital,HUAWEI,Huawei Cloud,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
20065,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9e66a9a3-6b10-442e-91ac-41dfcb2c2c8f%5D%2Fanuncio_foto_13,,,Panel de pasillo,Digital,ILIOS,Branding,"Restaurantes, Cafeterias y Comida Rapida",ASIGNAR,ASIGNAR,ASIGNAR,Pagado,Antiguo
20080,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae4fd2f99-c423-4b42-a748-d98a21c5f5d3%5D%2Fanuncio_foto_26,,,Muro Publicitario,Digital,IZA BUSINESS CENTERS,Branding,Industria e Inmobiliaria,ASIGNAR,ASIGNAR,ASIGNAR,Pagado,Antiguo
20082,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A7c93d558-9b6b-496b-86ec-0278eee56790%5D%2Fanuncio_foto_22,,,Muro Publicitario,Digital,IZZI,Paquetes desde $350,Telecomunicaciones,Isabel Guerra Ramirez,Christian,Alejandro Leal,Pagado,Antiguo
20083,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_15,,,Muro Publicitario,Digital,IZZI,Branding,Telecomunicaciones,Isabel Guerra Ramirez,Christian,Alejandro Leal,Pagado,Antiguo
20084,2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_36,,,Muro Publicitario,Digital,IZZI,Branding,Telecomunicaciones,Isabel Guerra Ramirez,Christian,Alejandro Leal,Pagado,Antiguo
